timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2026-09-08T12:30:00Z,4393.09,4393.41,4390.87,4392.76,248,18,0
2026-09-08T12:31:00Z,4392.8,4395.38,4391.85,4395.38,256,18,0
2026-09-08T12:32:00Z,4395.35,4397.63,4395.13,4395.44,307,18,0
2026-09-08T12:33:00Z,4395.28,4396.88,4394.93,4395.2,217,18,0
2026-09-08T12:34:00Z,4395.22,4396.07,4395.19,4395.8,162,18,0
2026-09-08T12:35:00Z,4395.81,4396.71,4395.48,4396.33,202,18,0
2026-09-08T12:36:00Z,4396.33,4396.41,4395.38,4395.79,248,18,0
2026-09-08T12:37:00Z,4395.74,4396.75,4395.59,4396.26,214,18,0
2026-09-08T12:38:00Z,4396.26,4396.51,4395.88,4395.89,182,18,0
2026-09-08T12:39:00Z,4395.69,4397.44,4395.69,4397.19,185,18,0
2026-09-08T12:40:00Z,4397.11,4401.27,4397.1,4399.68,343,18,0
2026-09-08T12:41:00Z,4399.47,4403.44,4398.89,4402.33,490,18,0
2026-09-08T12:42:00Z,4402.31,4403.84,4401.87,4401.92,373,18,0
2026-09-08T12:43:00Z,4402.04,4402.71,4400.92,4401.11,327,18,0
2026-09-08T12:44:00Z,4401.18,4401.77,4399.56,4401.49,273,18,0
2026-09-08T12:45:00Z,4401.45,4402.04,4401.11,4401.76,198,18,0
2026-09-08T12:46:00Z,4401.79,4403.1,4401.79,4402.32,229,18,0
2026-09-08T12:47:00Z,4402.34,4403.16,4402.18,4402.56,177,18,0
2026-09-08T12:48:00Z,4402.51,4402.51,4401.48,4402.29,140,18,0
2026-09-08T12:49:00Z,4402.36,4403.16,4401.94,4403.08,163,18,0
2026-09-08T12:50:00Z,4403.06,4404.32,4403.05,4404.26,189,18,0
2026-09-08T12:51:00Z,4404.31,4405.26,4404.26,4405.19,175,18,0
2026-09-08T12:52:00Z,4405.26,4405.68,4404.46,4404.46,145,18,0
2026-09-08T12:53:00Z,4404.42,4404.89,4404.05,4404.3,150,18,0
2026-09-08T12:54:00Z,4404.15,4404.76,4403.81,4404.6,125,18,0
2026-09-08T12:55:00Z,4404.56,4405.2,4404.04,4404.97,162,18,0
2026-09-08T12:56:00Z,4405.01,4405.01,4404.16,4404.31,169,18,0
2026-09-08T12:57:00Z,4404.33,4404.38,4402.88,4403.12,154,18,0
2026-09-08T12:58:00Z,4403.16,4404.3,4403.03,4404.3,162,18,0
2026-09-08T12:59:00Z,4404.3,4404.88,4403.0,4403.0,145,18,0
2026-09-08T13:00:00Z,4403.03,4403.03,4401.78,4402.41,197,18,0
2026-09-08T13:01:00Z,4402.37,4402.62,4401.58,4401.58,186,18,0
2026-09-08T13:02:00Z,4401.67,4401.87,4399.48,4399.75,229,18,0
2026-09-08T13:03:00Z,4399.7,4400.85,4399.48,4399.97,274,18,0
2026-09-08T13:04:00Z,4399.92,4400.6,4398.35,4398.35,207,18,0
2026-09-08T13:05:00Z,4398.41,4398.8,4396.93,4397.31,179,18,0
2026-09-08T13:06:00Z,4397.27,4398.43,4397.06,4397.09,258,18,0
2026-09-08T13:07:00Z,4397.16,4397.77,4396.3,4397.42,215,18,0
2026-09-08T13:08:00Z,4397.42,4397.56,4396.21,4397.0,194,18,0
2026-09-08T13:09:00Z,4396.99,4397.15,4396.29,4396.47,170,18,0
2026-09-08T13:10:00Z,4396.49,4396.56,4394.82,4395.41,175,18,0
2026-09-08T13:11:00Z,4395.41,4395.55,4394.17,4394.19,195,18,0
2026-09-08T13:12:00Z,4394.22,4395.41,4393.65,4394.65,219,18,0
2026-09-08T13:13:00Z,4394.6,4395.57,4393.87,4395.3,239,18,0
